rep-seed	SRC	phase	AC-fill	NG-fill	RC-fill	AC-overlap	NG-overlap	RC-overlap	total-quantity	AC-deployable	NG-deployable	RC-deployable	AC-not-ready	NG-not-ready	RC-not-ready	AC-total	NG-total	RC-total	AC	NG	RC
2135213026553951494	06465K000	phase-1	482	0	247	60	0	30	730	42	0	0	0	0	161	584	0	438	4	0	3
-7590675875771744094	06465K000	comp	836	0	0	30	0	0	2463	0	0	0	2418	0	1642	3284	0	1642	4	0	2
-7590675875771744094	06465K000	phase-1	438	0	292	30	0	0	730	116	0	0	0	0	0	584	0	292	4	0	2
-1934283464769553653	06465K000	comp	1340	0	240	120	0	30	2463	191	0	0	1633	0	551	3284	0	821	4	0	1
-1934283464769553653	06465K000	phase-1	584	0	146	0	0	0	730	0	0	0	0	0	0	584	0	146	4	0	1
-6890317026842467930	06465K000	comp	1274	0	0	60	0	0	2463	0	0	0	1950	0	0	3284	0	0	4	0	0
-6890317026842467930	06465K000	phase-1	524	0	0	60	0	0	730	0	0	0	0	0	0	584	0	0	4	0	0
7057373483659514595	06465K000	comp	921	0	373	90	0	60	2463	0	0	62	1452	0	2789	2463	0	3284	3	0	4
7057373483659514595	06465K000	phase-1	146	0	584	0	0	0	730	292	0	0	0	0	0	438	0	584	3	0	4
-1777803183092903066	06465K000	comp	877	0	409	90	0	60	2463	84	0	0	1412	0	1994	2463	0	2463	3	0	3
-1777803183092903066	06465K000	phase-1	292	0	438	0	0	0	730	146	0	0	0	0	0	438	0	438	3	0	3
-3067700847466603530	06465K000	comp	780	0	240	60	0	30	2463	0	0	0	1623	0	1372	2463	0	1642	3	0	2
-3067700847466603530	06465K000	phase-1	438	0	157	0	0	0	730	0	0	0	0	0	135	438	0	292	3	0	2
4799725489179701820	06465K000	comp	850	0	114	60	0	0	2463	0	0	0	1553	0	707	2463	0	821	3	0	1
4799725489179701820	06465K000	phase-1	438	0	126	0	0	20	730	0	0	0	0	0	0	438	0	146	3	0	1
-696618738899799660	06465K000	comp	560	0	0	60	0	0	2463	0	0	0	1843	0	0	2463	0	0	3	0	0
-696618738899799660	06465K000	phase-1	438	0	0	0	0	0	730	0	0	0	0	0	0	438	0	0	3	0	0
7333247660335439485	06465K000	comp	451	0	213	60	0	30	2463	0	0	0	1131	0	3041	1642	0	3284	2	0	4
7333247660335439485	06465K000	phase-1	146	0	584	0	0	0	730	146	0	0	0	0	0	292	0	584	2	0	4
-7866895889735322003	06465K000	comp	428	0	125	30	0	30	2463	0	0	0	1184	0	2308	1642	0	2463	2	0	3
-7866895889735322003	06465K000	phase-1	292	0	438	0	0	0	730	0	0	0	0	0	0	292	0	438	2	0	3
4762303443152762642	06465K000	comp	670	0	240	60	0	30	2463	0	0	0	912	0	1372	1642	0	1642	2	0	2
4762303443152762642	06465K000	phase-1	292	0	226	0	0	0	730	0	0	0	0	0	66	292	0	292	2	0	2
-3288214137512041658	06465K000	comp	670	0	240	51	0	30	2463	0	0	0	921	0	551	1642	0	821	2	0	1
-3288214137512041658	06465K000	phase-1	292	0	36	0	0	0	730	0	0	0	0	0	110	292	0	146	2	0	1
-6286955243086354105	06465K000	comp	414	0	0	0	0	0	2463	0	0	0	1228	0	0	1642	0	0	2	0	0
-6286955243086354105	06465K000	phase-1	262	0	0	30	0	0	730	0	0	0	0	0	0	292	0	0	2	0	0
-7118474111917486870	06465K000	comp	172	0	909	0	0	120	2463	0	0	27	649	0	2228	821	0	3284	1	0	4
-7118474111917486870	06465K000	phase-1	146	0	584	0	0	0	730	0	0	0	0	0	0	146	0	584	1	0	4
9005652045203794402	06465K000	comp	66	0	318	30	0	30	2463	0	0	0	725	0	2115	821	0	2463	1	0	3
9005652045203794402	06465K000	phase-1	146	0	438	0	0	0	730	0	0	0	0	0	0	146	0	438	1	0	3
6667956081024111966	06465K000	comp	142	0	240	0	0	30	2463	0	0	0	679	0	1372	821	0	1642	1	0	2
6667956081024111966	06465K000	phase-1	146	0	171	0	0	0	730	0	0	0	0	0	121	146	0	292	1	0	2
-4833386015446520969	06465K000	comp	124	0	0	0	0	0	2463	0	0	0	697	0	821	821	0	821	1	0	1
-4833386015446520969	06465K000	phase-1	146	0	146	0	0	0	730	0	0	0	0	0	0	146	0	146	1	0	1
-2668109555005096873	06465K000	comp	335	0	0	30	0	0	2463	0	0	0	456	0	0	821	0	0	1	0	0
-2668109555005096873	06465K000	phase-1	146	0	0	0	0	0	730	0	0	0	0	0	0	146	0	0	1	0	0
6267227945623528954	06465K000	comp	0	0	480	0	0	60	2463	0	0	0	0	0	2744	0	0	3284	0	0	4
6267227945623528954	06465K000	phase-1	0	0	567	0	0	0	730	0	0	0	0	0	17	0	0	584	0	0	4
-4463560979761954064	06465K000	comp	0	0	351	0	0	90	2463	0	0	0	0	0	2022	0	0	2463	0	0	3
-4463560979761954064	06465K000	phase-1	0	0	438	0	0	0	730	0	0	0	0	0	0	0	0	438	0	0	3
-5052965318604029034	06465K000	comp	0	0	240	0	0	30	2463	0	0	0	0	0	1372	0	0	1642	0	0	2
-5052965318604029034	06465K000	phase-1	0	0	292	0	0	0	730	0	0	0	0	0	0	0	0	292	0	0	2
-9065426839957498217	06465K000	comp	0	0	240	0	0	30	2463	0	0	0	0	0	551	0	0	821	0	0	1
-9065426839957498217	06465K000	phase-1	0	0	54	0	0	0	730	0	0	0	0	0	92	0	0	146	0	0	1
-2813875829559047205	87312K000	comp	726	0	463	60	0	60	1642	281	0	0	2217	0	3582	3284	0	4105	4	0	5
-2813875829559047205	87312K000	phase-1	584	0	584	0	0	0	2044	0	0	0	0	0	146	584	0	730	4	0	5
6207520478306983467	87312K000	comp	939	0	518	90	0	90	1642	94	0	38	2161	0	2638	3284	0	3284	4	0	4
6207520478306983467	87312K000	phase-1	565	0	498	19	0	0	2044	0	0	0	0	0	86	584	0	584	4	0	4
7806693090752005628	87312K000	comp	1129	0	240	63	0	30	1642	139	0	19	1953	0	2174	3284	0	2463	4	0	3
7806693090752005628	87312K000	phase-1	584	0	380	0	0	0	2044	0	0	0	0	0	58	584	0	438	4	0	3
966733822586135931	87312K000	comp	1219	0	217	90	0	30	1642	140	0	0	1835	0	1395	3284	0	1642	4	0	2
966733822586135931	87312K000	phase-1	559	0	292	25	0	0	2044	0	0	0	0	0	0	584	0	292	4	0	2
-7325304333947563300	87312K000	comp	792	0	240	30	0	30	1642	287	0	0	2175	0	551	3284	0	821	4	0	1
-7325304333947563300	87312K000	phase-1	584	0	146	0	0	0	2044	0	0	0	0	0	0	584	0	146	4	0	1
3065242981665558002	87312K000	comp	681	0	541	60	0	41	1642	222	0	151	1500	0	3372	2463	0	4105	3	0	5
3065242981665558002	87312K000	phase-1	438	0	612	0	0	0	2044	0	0	0	0	0	118	438	0	730	3	0	5
8895605193974366242	87312K000	comp	1005	0	592	90	0	51	1642	154	0	118	1214	0	2523	2463	0	3284	3	0	4
8895605193974366242	87312K000	phase-1	438	0	433	0	0	30	2044	0	0	0	0	0	121	438	0	584	3	0	4
-7881338959173699615	87312K000	comp	723	0	92	60	0	30	1642	0	0	228	1680	0	2113	2463	0	2463	3	0	3
-7881338959173699615	87312K000	phase-1	438	0	438	0	0	0	2044	0	0	0	0	0	0	438	0	438	3	0	3
-8904238505416415661	87312K000	comp	1005	0	108	90	0	0	1642	159	0	0	1209	0	1534	2463	0	1642	3	0	2
-8904238505416415661	87312K000	phase-1	438	0	278	0	0	14	2044	0	0	0	0	0	0	438	0	292	3	0	2
-5328017543413457708	87312K000	comp	731	0	53	90	0	30	1642	37	0	0	1605	0	738	2463	0	821	3	0	1
-5328017543413457708	87312K000	phase-1	438	0	146	0	0	0	2044	0	0	0	0	0	0	438	0	146	3	0	1
-5969528130547650203	87312K000	comp	472	0	719	60	0	90	1642	34	0	74	1076	0	3222	1642	0	4105	2	0	5
-5969528130547650203	87312K000	phase-1	292	0	435	0	0	30	2044	0	0	0	0	0	265	292	0	730	2	0	5
-2746525421646013360	87312K000	comp	630	0	253	30	0	13	1642	0	0	210	982	0	2808	1642	0	3284	2	0	4
-2746525421646013360	87312K000	phase-1	262	0	466	30	0	0	2044	0	0	0	0	0	118	292	0	584	2	0	4
-3978373542775742831	87312K000	comp	456	0	720	30	0	82	1642	0	0	48	1156	0	1613	1642	0	2463	2	0	3
-3978373542775742831	87312K000	phase-1	292	0	320	0	0	0	2044	0	0	0	0	0	118	292	0	438	2	0	3
5347567936359260091	87312K000	comp	291	0	22	0	0	30	1642	0	0	0	1351	0	1590	1642	0	1642	2	0	2
5347567936359260091	87312K000	phase-1	292	0	292	0	0	0	2044	0	0	0	0	0	0	292	0	292	2	0	2
6815820689859494765	87312K000	comp	342	0	0	60	0	0	1642	0	0	0	1240	0	821	1642	0	821	2	0	1
6815820689859494765	87312K000	phase-1	292	0	146	0	0	0	2044	0	0	0	0	0	0	292	0	146	2	0	1
-9124790507143722597	87312K000	comp	335	0	761	30	0	120	1642	0	0	115	456	0	3109	821	0	4105	1	0	5
-9124790507143722597	87312K000	phase-1	146	0	501	0	0	0	2044	0	0	0	0	0	229	146	0	730	1	0	5
5246673990683734585	87312K000	comp	335	0	317	30	0	73	1642	0	0	0	456	0	2894	821	0	3284	1	0	4
5246673990683734585	87312K000	phase-1	146	0	466	0	0	0	2044	0	0	0	0	0	118	146	0	584	1	0	4
-461028552708332541	87312K000	comp	307	0	459	30	0	32	1642	0	0	0	484	0	1972	821	0	2463	1	0	3
-461028552708332541	87312K000	phase-1	146	0	312	0	0	8	2044	0	0	0	0	0	118	146	0	438	1	0	3
-7896992661666918536	87312K000	comp	270	0	240	0	0	30	1642	0	0	0	551	0	1372	821	0	1642	1	0	2
-7896992661666918536	87312K000	phase-1	116	0	146	30	0	0	2044	0	0	0	0	0	146	146	0	292	1	0	2
2260321091655041609	87312K000	comp	255	0	240	0	0	30	1642	0	0	0	566	0	551	821	0	821	1	0	1
2260321091655041609	87312K000	phase-1	116	0	146	30	0	0	2044	0	0	0	0	0	0	146	0	146	1	0	1
8017019655103589570	87312K000	comp	0	0	496	0	0	60	1642	0	0	0	0	0	3549	0	0	4105	0	0	5
8017019655103589570	87312K000	phase-1	0	0	682	0	0	30	2044	0	0	0	0	0	18	0	0	730	0	0	5
-8316362075006449156	87312K000	comp	0	0	286	0	0	60	1642	0	0	0	0	0	2938	0	0	3284	0	0	4
-8316362075006449156	87312K000	phase-1	0	0	570	0	0	0	2044	0	0	0	0	0	14	0	0	584	0	0	4
-7807853616895050536	87312K000	comp	0	0	298	0	0	30	1642	0	0	0	0	0	2135	0	0	2463	0	0	3
-7807853616895050536	87312K000	phase-1	0	0	438	0	0	0	2044	0	0	0	0	0	0	0	0	438	0	0	3
-5026064212904962284	87312K000	comp	0	0	233	0	0	0	1642	0	0	0	0	0	1409	0	0	1642	0	0	2
-5026064212904962284	87312K000	phase-1	0	0	153	0	0	30	2044	0	0	0	0	0	109	0	0	292	0	0	2
-7451485235432246024	87312K000	comp	0	0	68	0	0	30	1642	0	0	0	0	0	723	0	0	821	0	0	1
-7451485235432246024	87312K000	phase-1	0	0	146	0	0	0	2044	0	0	0	0	0	0	0	0	146	0	0	1
-3356282887119310997	06575K000	comp	680	0	962	90	0	90	1642	696	0	1813	1818	0	4524	3284	0	7389	4	0	9
-3356282887119310997	06575K000	phase-1	584	0	845	0	0	0	2190	0	0	0	0	0	469	584	0	1314	4	0	9
-2144193097707360397	06575K000	comp	338	0	922	3	0	120	1642	654	0	446	2289	0	5080	3284	0	6568	4	0	8
-2144193097707360397	06575K000	phase-1	584	0	988	0	0	30	2190	0	0	0	0	0	150	584	0	1168	4	0	8
6877418189800339820	06575K000	comp	670	0	972	60	0	120	1642	1211	0	570	1343	0	4085	3284	0	5747	4	0	7
6877418189800339820	06575K000	phase-1	584	0	730	0	0	0	2190	0	0	0	0	0	292	584	0	1022	4	0	7
-6523644025635478660	06575K000	comp	995	0	286	60	0	60	1642	228	0	0	2001	0	4580	3284	0	4926	4	0	6
-6523644025635478660	06575K000	phase-1	554	0	730	30	0	0	2190	0	0	0	0	0	146	584	0	876	4	0	6
-2949796275229152759	06575K000	comp	750	0	223	60	0	30	1642	402	0	309	2072	0	3543	3284	0	4105	4	0	5
-2949796275229152759	06575K000	phase-1	584	0	698	0	0	30	2190	0	0	0	0	0	2	584	0	730	4	0	5
1786721879601088065	06575K000	comp	919	0	529	60	0	90	1642	48	0	352	1436	0	6418	2463	0	7389	3	0	9
1786721879601088065	06575K000	phase-1	408	0	1168	30	0	0	2190	0	0	0	0	0	146	438	0	1314	3	0	9
-1599065251699696142	06575K000	comp	554	0	1088	30	0	150	1642	701	0	837	1178	0	4493	2463	0	6568	3	0	8
-1599065251699696142	06575K000	phase-1	438	0	1102	0	0	0	2190	0	0	0	0	0	66	438	0	1168	3	0	8
-7131096085120997057	06575K000	comp	670	0	923	60	0	119	1642	180	0	458	1553	0	4247	2463	0	5747	3	0	7
-7131096085120997057	06575K000	phase-1	438	0	780	0	0	30	2190	0	0	0	0	0	212	438	0	1022	3	0	7
-7631148909251407357	06575K000	comp	725	0	709	90	0	90	1642	241	0	241	1407	0	3886	2463	0	4926	3	0	6
-7631148909251407357	06575K000	phase-1	438	0	830	0	0	6	2190	0	0	0	0	0	40	438	0	876	3	0	6
2971056645043808722	06575K000	comp	415	0	661	60	0	45	1642	365	0	832	1623	0	2567	2463	0	4105	3	0	5
2971056645043808722	06575K000	phase-1	438	0	408	0	0	0	2190	0	0	0	0	0	322	438	0	730	3	0	5
-5619672559603971	06575K000	comp	670	0	733	60	0	120	1642	164	0	96	748	0	6440	1642	0	7389	2	0	9
-5619672559603971	06575K000	phase-1	292	0	1168	0	0	0	2190	0	0	0	0	0	146	292	0	1314	2	0	9
-7572858850093070837	06575K000	comp	543	0	491	30	0	120	1642	0	0	5	1069	0	5952	1642	0	6568	2	0	8
-7572858850093070837	06575K000	phase-1	273	0	1022	19	0	0	2190	0	0	0	0	0	146	292	0	1168	2	0	8
-4072991298245223304	06575K000	comp	670	0	972	60	0	120	1642	52	0	811	860	0	3844	1642	0	5747	2	0	7
-4072991298245223304	06575K000	phase-1	292	0	600	0	0	0	2190	0	0	0	0	0	422	292	0	1022	2	0	7
-8900932582867031355	06575K000	comp	668	0	671	60	0	90	1642	0	0	49	914	0	4116	1642	0	4926	2	0	6
-8900932582867031355	06575K000	phase-1	292	0	685	0	0	30	2190	0	0	0	0	0	161	292	0	876	2	0	6
1378230028398268184	06575K000	comp	467	0	96	30	0	30	1642	0	0	0	1145	0	3979	1642	0	4105	2	0	5
1378230028398268184	06575K000	phase-1	292	0	730	0	0	0	2190	0	0	0	0	0	0	292	0	730	2	0	5
9145331356742684410	06575K000	comp	126	0	1115	30	0	150	1642	0	0	697	665	0	5427	821	0	7389	1	0	9
9145331356742684410	06575K000	phase-1	146	0	1020	0	0	2	2190	0	0	0	0	0	292	146	0	1314	1	0	9
3244103447256188415	06575K000	comp	335	0	999	30	0	135	1642	13	0	85	443	0	5349	821	0	6568	1	0	8
3244103447256188415	06575K000	phase-1	146	0	840	0	0	25	2190	0	0	0	0	0	303	146	0	1168	1	0	8
9174170212827787346	06575K000	comp	335	0	777	30	0	90	1642	0	0	0	456	0	4880	821	0	5747	1	0	7
9174170212827787346	06575K000	phase-1	146	0	755	0	0	30	2190	0	0	0	0	0	237	146	0	1022	1	0	7
-5735582471352800382	06575K000	comp	335	0	197	30	0	60	1642	6	0	0	450	0	4669	821	0	4926	1	0	6
-5735582471352800382	06575K000	phase-1	146	0	807	0	0	30	2190	0	0	0	0	0	39	146	0	876	1	0	6
-6404226916688804611	06575K000	comp	185	0	763	0	0	90	1642	0	0	40	636	0	3212	821	0	4105	1	0	5
-6404226916688804611	06575K000	phase-1	146	0	730	0	0	0	2190	0	0	0	0	0	0	146	0	730	1	0	5
6619736205161434398	06575K000	comp	0	0	1150	0	0	150	1642	0	0	508	0	0	5581	0	0	7389	0	0	9
6619736205161434398	06575K000	phase-1	0	0	1193	0	0	25	2190	0	0	0	0	0	96	0	0	1314	0	0	9
-8284882916436724031	06575K000	comp	0	0	919	0	0	120	1642	0	0	0	0	0	5529	0	0	6568	0	0	8
-8284882916436724031	06575K000	phase-1	0	0	1011	0	0	30	2190	0	0	0	0	0	127	0	0	1168	0	0	8
-4295847248439550292	06575K000	comp	0	0	240	0	0	30	1642	0	0	0	0	0	5477	0	0	5747	0	0	7
-4295847248439550292	06575K000	phase-1	0	0	1015	0	0	0	2190	0	0	0	0	0	7	0	0	1022	0	0	7
-8748689810770379946	06575K000	comp	0	0	397	0	0	90	1642	0	0	16	0	0	4423	0	0	4926	0	0	6
-8748689810770379946	06575K000	phase-1	0	0	876	0	0	0	2190	0	0	0	0	0	0	0	0	876	0	0	6
3265322871967120596	06575K000	comp	0	0	616	0	0	90	1642	0	0	0	0	0	3399	0	0	4105	0	0	5
3265322871967120596	06575K000	phase-1	0	0	488	0	0	0	2190	0	0	0	0	0	242	0	0	730	0	0	5
-5301685281512563215	77202K000	comp	909	0	988	60	0	150	6568	0	0	0	2315	0	10356	3284	0	11494	4	0	14
-5301685281512563215	77202K000	phase-1	524	0	1606	60	0	0	2628	0	0	0	0	0	438	584	0	2044	4	0	14
-8352547064514895169	77202K000	comp	1184	0	1669	90	0	210	6568	0	0	0	2010	0	8794	3284	0	10673	4	0	13
-8352547064514895169	77202K000	phase-1	584	0	1631	0	0	14	2628	0	0	0	0	0	253	584	0	1898	4	0	13
8494869560995384862	77202K000	comp	1144	0	1594	60	0	169	6568	0	0	0	2080	0	8089	3284	0	9852	4	0	12
8494869560995384862	77202K000	phase-1	554	0	1356	30	0	30	2628	0	0	0	0	0	366	584	0	1752	4	0	12
6252754672330147600	77202K000	comp	852	0	652	90	0	90	6568	0	0	0	2342	0	8289	3284	0	9031	4	0	11
6252754672330147600	77202K000	phase-1	554	0	1427	30	0	60	2628	0	0	0	0	0	119	584	0	1606	4	0	11
756250408170162130	77202K000	comp	1152	0	897	90	0	123	6568	0	0	0	2042	0	7190	3284	0	8210	4	0	10
756250408170162130	77202K000	phase-1	584	0	1224	0	0	30	2628	0	0	0	0	0	206	584	0	1460	4	0	10
-3734250668729183213	77202K000	comp	1005	0	924	90	0	180	6568	0	0	0	1368	0	10390	2463	0	11494	3	0	14
-3734250668729183213	77202K000	phase-1	438	0	1898	0	0	0	2628	0	0	0	0	0	146	438	0	2044	3	0	14
-5441714426701174592	77202K000	comp	653	0	1868	30	0	230	6568	0	0	0	1780	0	8575	2463	0	10673	3	0	13
-5441714426701174592	77202K000	phase-1	408	0	1390	30	0	30	2628	0	0	0	0	0	478	438	0	1898	3	0	13
5602035676933189431	77202K000	comp	776	0	1677	60	0	240	6568	0	0	0	1627	0	7935	2463	0	9852	3	0	12
5602035676933189431	77202K000	phase-1	408	0	1146	30	0	30	2628	0	0	0	0	0	576	438	0	1752	3	0	12
-6650939550905710869	77202K000	comp	899	0	1152	60	0	135	6568	0	0	0	1504	0	7744	2463	0	9031	3	0	11
-6650939550905710869	77202K000	phase-1	408	0	1301	30	0	30	2628	0	0	0	0	0	275	438	0	1606	3	0	11
-8009235629634042951	77202K000	comp	642	0	910	60	0	120	6568	0	0	0	1761	0	7180	2463	0	8210	3	0	10
-8009235629634042951	77202K000	phase-1	408	0	1393	30	0	30	2628	0	0	0	0	0	37	438	0	1460	3	0	10
-8916709391710233476	77202K000	comp	628	0	1846	60	0	300	6568	0	0	0	954	0	9348	1642	0	11494	2	0	14
-8916709391710233476	77202K000	phase-1	292	0	1703	0	0	0	2628	0	0	0	0	0	341	292	0	2044	2	0	14
-8572585129034382174	77202K000	comp	658	0	1516	30	0	240	6568	0	0	0	954	0	8917	1642	0	10673	2	0	13
-8572585129034382174	77202K000	phase-1	262	0	1898	30	0	0	2628	0	0	0	0	0	0	292	0	1898	2	0	13
4869985199715884245	77202K000	comp	569	0	1303	60	0	180	6568	0	0	0	1013	0	8369	1642	0	9852	2	0	12
4869985199715884245	77202K000	phase-1	292	0	1465	0	0	30	2628	0	0	0	0	0	257	292	0	1752	2	0	12
2926665041306589683	77202K000	comp	670	0	1289	60	0	240	6568	0	0	0	912	0	7502	1642	0	9031	2	0	11
2926665041306589683	77202K000	phase-1	292	0	1490	0	0	56	2628	0	0	0	0	0	60	292	0	1606	2	0	11
-5549320458464213275	77202K000	comp	322	0	338	30	0	30	6568	0	0	0	1290	0	7842	1642	0	8210	2	0	10
-5549320458464213275	77202K000	phase-1	262	0	1372	30	0	30	2628	0	0	0	0	0	58	292	0	1460	2	0	10
7252586834735967517	77202K000	comp	335	0	1834	30	0	210	6568	0	0	0	456	0	9450	821	0	11494	1	0	14
7252586834735967517	77202K000	phase-1	146	0	1774	0	0	90	2628	0	0	0	0	0	180	146	0	2044	1	0	14
8387129329191405757	77202K000	comp	313	0	1067	0	0	180	6568	0	0	0	508	0	9426	821	0	10673	1	0	13
8387129329191405757	77202K000	phase-1	116	0	1832	30	0	30	2628	0	0	0	0	0	36	146	0	1898	1	0	13
4943415418596034742	77202K000	comp	284	0	1521	0	0	257	6568	0	0	0	537	0	8074	821	0	9852	1	0	12
4943415418596034742	77202K000	phase-1	116	0	1342	30	0	0	2628	0	0	0	0	0	410	146	0	1752	1	0	12
8899282744150100067	77202K000	comp	335	0	650	30	0	120	6568	0	0	0	456	0	8261	821	0	9031	1	0	11
8899282744150100067	77202K000	phase-1	146	0	1536	0	0	30	2628	0	0	0	0	0	40	146	0	1606	1	0	11
7644506103258627946	77202K000	comp	219	0	1026	30	0	150	6568	0	0	0	572	0	7034	821	0	8210	1	0	10
7644506103258627946	77202K000	phase-1	146	0	1061	0	0	30	2628	0	0	0	0	0	369	146	0	1460	1	0	10
-7586641970431138330	77202K000	comp	0	0	1905	0	0	270	6568	0	0	0	0	0	9319	0	0	11494	0	0	14
-7586641970431138330	77202K000	phase-1	0	0	1654	0	0	30	2628	0	0	0	0	0	360	0	0	2044	0	0	14
2966564482974502447	77202K000	comp	0	0	1218	0	0	150	6568	0	0	0	0	0	9305	0	0	10673	0	0	13
2966564482974502447	77202K000	phase-1	0	0	1852	0	0	30	2628	0	0	0	0	0	16	0	0	1898	0	0	13
4808014953055242930	77202K000	comp	0	0	1376	0	0	210	6568	0	0	0	0	0	8266	0	0	9852	0	0	12
4808014953055242930	77202K000	phase-1	0	0	1676	0	0	0	2628	0	0	0	0	0	76	0	0	1752	0	0	12
-9013805810112680516	77202K000	comp	0	0	1359	0	0	210	6568	0	0	0	0	0	7462	0	0	9031	0	0	11
-9013805810112680516	77202K000	phase-1	0	0	1606	0	0	0	2628	0	0	0	0	0	0	0	0	1606	0	0	11
4567737226622360101	77202K000	comp	0	0	1393	0	0	210	6568	0	0	0	0	0	6607	0	0	8210	0	0	10
4567737226622360101	77202K000	phase-1	0	0	1320	0	0	0	2628	0	0	0	0	0	140	0	0	1460	0	0	10
-6781060186668660933	63302K000	comp	744	0	1338	120	0	220	4926	0	0	46	2420	0	9890	3284	0	11494	4	0	14
-6781060186668660933	63302K000	phase-1	292	0	1898	0	0	0	2190	292	0	28	0	0	118	584	0	2044	4	0	14
6267702098333603681	63302K000	comp	789	0	1376	60	0	180	4926	0	0	0	2435	0	9117	3284	0	10673	4	0	13
6267702098333603681	63302K000	phase-1	529	0	1631	30	0	30	2190	25	0	0	0	0	237	584	0	1898	4	0	13
-6352092062484135876	63302K000	comp	1037	0	1707	60	0	180	4926	0	0	0	2187	0	7965	3284	0	9852	4	0	12
-6352092062484135876	63302K000	phase-1	554	0	1440	30	0	63	2190	0	0	0	0	0	249	584	0	1752	4	0	12
-3440854360647527325	63302K000	comp	518	0	998	120	0	120	4926	0	0	0	2646	0	7913	3284	0	9031	4	0	11
-3440854360647527325	63302K000	phase-1	584	0	1501	0	0	30	2190	0	0	0	0	0	75	584	0	1606	4	0	11
-267372216542866963	63302K000	comp	1186	0	1208	90	0	177	4926	0	0	0	2008	0	6825	3284	0	8210	4	0	10
-267372216542866963	63302K000	phase-1	554	0	979	30	0	0	2190	0	0	0	0	0	481	584	0	1460	4	0	10
-9065128834443215276	63302K000	comp	624	0	978	30	0	150	4926	0	0	0	2630	0	6261	3284	0	7389	4	0	9
-9065128834443215276	63302K000	phase-1	554	0	905	30	0	0	2190	0	0	0	0	0	409	584	0	1314	4	0	9
-944507829597266040	63302K000	comp	860	0	1931	30	0	263	4926	0	0	0	1573	0	9300	2463	0	11494	3	0	14
-944507829597266040	63302K000	phase-1	395	0	1793	32	0	57	2190	11	0	1	0	0	193	438	0	2044	3	0	14
4925782288543390495	63302K000	comp	563	0	1172	77	0	171	4926	0	0	0	1823	0	9330	2463	0	10673	3	0	13
4925782288543390495	63302K000	phase-1	438	0	1585	0	0	34	2190	0	0	0	0	0	279	438	0	1898	3	0	13
-6572922273250295796	63302K000	comp	986	0	1265	82	0	180	4926	0	0	0	1395	0	8407	2463	0	9852	3	0	12
-6572922273250295796	63302K000	phase-1	438	0	1694	0	0	0	2190	0	0	0	0	0	58	438	0	1752	3	0	12
-1019770682933474237	63302K000	comp	772	0	840	60	0	180	4926	0	0	0	1631	0	8011	2463	0	9031	3	0	11
-1019770682933474237	63302K000	phase-1	438	0	1411	0	0	30	2190	0	0	0	0	0	165	438	0	1606	3	0	11
-7565564768649384145	63302K000	comp	1005	0	1273	90	0	144	4926	0	0	0	1368	0	6793	2463	0	8210	3	0	10
-7565564768649384145	63302K000	phase-1	438	0	1144	0	0	60	2190	0	0	0	0	0	256	438	0	1460	3	0	10
-4694162290944742679	63302K000	comp	836	0	1258	60	0	150	4926	0	0	0	1567	0	5981	2463	0	7389	3	0	9
-4694162290944742679	63302K000	phase-1	434	0	1107	4	0	30	2190	0	0	0	0	0	177	438	0	1314	3	0	9
2435115145611483538	63302K000	comp	598	0	1624	60	0	210	4926	0	0	0	984	0	9660	1642	0	11494	2	0	14
2435115145611483538	63302K000	phase-1	292	0	1822	0	0	30	2190	0	0	31	0	0	161	292	0	2044	2	0	14
-5631686307089641159	63302K000	comp	551	0	1799	30	0	240	4926	0	0	0	1061	0	8634	1642	0	10673	2	0	13
-5631686307089641159	63302K000	phase-1	265	0	1709	27	0	0	2190	0	0	0	0	0	189	292	0	1898	2	0	13
2626922394142947382	63302K000	comp	193	0	2490	30	0	300	4926	0	0	0	1419	0	7062	1642	0	9852	2	0	12
2626922394142947382	63302K000	phase-1	292	0	1073	0	0	30	2190	0	0	0	0	0	649	292	0	1752	2	0	12
-8533575812055030552	63302K000	comp	480	0	1485	0	0	150	4926	0	0	0	1162	0	7396	1642	0	9031	2	0	11
-8533575812055030552	63302K000	phase-1	232	0	1319	60	0	30	2190	0	0	0	0	0	257	292	0	1606	2	0	11
1224262310867627822	63302K000	comp	458	0	841	30	0	60	4926	0	0	0	1154	0	7309	1642	0	8210	2	0	10
1224262310867627822	63302K000	phase-1	262	0	1154	30	0	37	2190	0	0	0	0	0	269	292	0	1460	2	0	10
-5067326954509224171	63302K000	comp	670	0	876	60	0	180	4926	0	0	0	912	0	6333	1642	0	7389	2	0	9
-5067326954509224171	63302K000	phase-1	292	0	1314	0	0	0	2190	0	0	0	0	0	0	292	0	1314	2	0	9
-5985525436487507050	63302K000	comp	335	0	1511	30	0	240	4926	0	0	0	456	0	9743	821	0	11494	1	0	14
-5985525436487507050	63302K000	phase-1	146	0	1685	0	0	60	2190	0	0	0	0	0	299	146	0	2044	1	0	14
-2953952611753456299	63302K000	comp	133	0	1679	30	0	210	4926	0	0	0	658	0	8784	821	0	10673	1	0	13
-2953952611753456299	63302K000	phase-1	146	0	1599	0	0	60	2190	0	0	0	0	0	239	146	0	1898	1	0	13
8864398633056828611	63302K000	comp	203	0	1802	0	0	210	4926	0	0	0	618	0	7840	821	0	9852	1	0	12
